drug_row,drug_col,cell_line_name,synergy_bliss
LAPATINIB,ABT-888,RKO,-14.06458506
LAPATINIB,ABT-888,RKO,-4.418022562
LAPATINIB,BEZ-235,RKO,0.039227345
LAPATINIB,BEZ-235,RKO,10.85841484
LAPATINIB,BEZ-235,RKO,-3.922022655
LAPATINIB,BEZ-235,RKO,2.252289845
LAPATINIB,BORTEZOMIB,RKO,-3.136277288
LAPATINIB,BORTEZOMIB,RKO,2.185285212
LAPATINIB,BORTEZOMIB,RKO,3.085972712
LAPATINIB,BORTEZOMIB,RKO,1.506847712
LAPATINIB,DASATINIB,RKO,-4.548624657
LAPATINIB,DASATINIB,RKO,-6.824999657
LAPATINIB,DASATINIB,RKO,-7.941437157
LAPATINIB,DASATINIB,RKO,9.091828468
LAPATINIB,DINACICLIB,RKO,-5.367898802
LAPATINIB,DINACICLIB,RKO,-1.339086302
LAPATINIB,DINACICLIB,RKO,-5.242773802
LAPATINIB,DINACICLIB,RKO,12.7754762
LAPATINIB,ERLOTINIB,RKO,-9.983359284
LAPATINIB,ERLOTINIB,RKO,-16.02704678
LAPATINIB,ERLOTINIB,RKO,-11.43529678
LAPATINIB,ERLOTINIB,RKO,-7.429671784
LAPATINIB,GELDANAMYCIN,RKO,10.26779686
LAPATINIB,GELDANAMYCIN,RKO,-0.653203135
LAPATINIB,GELDANAMYCIN,RKO,-0.237265635
LAPATINIB,GELDANAMYCIN,RKO,1.788609365
LAPATINIB,MK-2206,RKO,11.68422805
LAPATINIB,MK-2206,RKO,-9.750959451
LAPATINIB,MK-2206,RKO,-5.597021951
LAPATINIB,MK-2206,RKO,8.004978049
LAPATINIB,MK-4827,RKO,14.46453825
LAPATINIB,MK-4827,RKO,-3.291774249
LAPATINIB,MK-4827,RKO,-1.973524249
LAPATINIB,MK-4827,RKO,11.17672575
LAPATINIB,MK-5108,RKO,6.271882921
LAPATINIB,MK-5108,RKO,-8.328679579
LAPATINIB,MK-5108,RKO,-8.593367079
LAPATINIB,MK-5108,RKO,12.53594542
LAPATINIB,MK-8669,RKO,7.949651233
LAPATINIB,MK-8669,RKO,-8.038536267
LAPATINIB,MK-8669,RKO,-7.764536267
LAPATINIB,MK-8669,RKO,4.756463733
LAPATINIB,MK-8776,RKO,-8.02230051
LAPATINIB,MK-8776,RKO,-4.42886301
LAPATINIB,MK-8776,RKO,-3.40655051
LAPATINIB,MK-8776,RKO,5.90094949
LAPATINIB,OXALIPLATIN,RKO,-0.637685281
LAPATINIB,OXALIPLATIN,RKO,-14.69231028
LAPATINIB,OXALIPLATIN,RKO,-7.529060281
LAPATINIB,OXALIPLATIN,RKO,-17.09324778
LAPATINIB,PD325901,RKO,38.96282996
LAPATINIB,PD325901,RKO,-1.271357536
LAPATINIB,PD325901,RKO,2.806142464
LAPATINIB,PD325901,RKO,-3.451732536
LAPATINIB,SN-38,RKO,-7.389142735
LAPATINIB,SN-38,RKO,-2.891892735
LAPATINIB,SN-38,RKO,0.563419765
LAPATINIB,SN-38,RKO,3.494982265
LAPATINIB,SORAFENIB,RKO,9.157478209
LAPATINIB,SORAFENIB,RKO,1.618165709
LAPATINIB,SORAFENIB,RKO,2.036978209
LAPATINIB,SORAFENIB,RKO,10.94929071
LAPATINIB,TOPOTECAN,RKO,3.66548872
LAPATINIB,TOPOTECAN,RKO,12.41573872
LAPATINIB,TOPOTECAN,RKO,-3.37538628
LAPATINIB,TOPOTECAN,RKO,-7.08863628
METFORMIN,ABT-888,RKO,-9.425604738
METFORMIN,ABT-888,RKO,-9.948917238
METFORMIN,ABT-888,RKO,-5.583229738
METFORMIN,ABT-888,RKO,-10.47366724
METFORMIN,AZD1775,RKO,21.58123433
METFORMIN,AZD1775,RKO,2.676859332
METFORMIN,AZD1775,RKO,-0.302015668
METFORMIN,AZD1775,RKO,4.756671832
METFORMIN,BEZ-235,RKO,-1.004016548
METFORMIN,BEZ-235,RKO,-3.532141548
METFORMIN,BEZ-235,RKO,1.500170952
METFORMIN,BEZ-235,RKO,0.114233452
METFORMIN,BORTEZOMIB,RKO,-10.25781485
METFORMIN,BORTEZOMIB,RKO,-9.289189848
METFORMIN,BORTEZOMIB,RKO,-5.278377348
METFORMIN,BORTEZOMIB,RKO,-5.446314848
METFORMIN,DASATINIB,RKO,-4.214182906
METFORMIN,DASATINIB,RKO,7.923067094
METFORMIN,DASATINIB,RKO,2.497192094
METFORMIN,DASATINIB,RKO,3.664942094
METFORMIN,DINACICLIB,RKO,-2.565213497
METFORMIN,DINACICLIB,RKO,1.597349003
METFORMIN,DINACICLIB,RKO,2.987536503
METFORMIN,DINACICLIB,RKO,14.526474
METFORMIN,ERLOTINIB,RKO,-10.25655889
METFORMIN,ERLOTINIB,RKO,-1.329558894
METFORMIN,ERLOTINIB,RKO,-1.700933894
METFORMIN,ERLOTINIB,RKO,-7.604933894
METFORMIN,GELDANAMYCIN,RKO,-4.62444973
METFORMIN,GELDANAMYCIN,RKO,-5.10094973
METFORMIN,GELDANAMYCIN,RKO,-0.84101223
METFORMIN,GELDANAMYCIN,RKO,-3.69438723
METFORMIN,L778123,RKO,-10.77991507
METFORMIN,L778123,RKO,-9.046165074
METFORMIN,L778123,RKO,-6.879290074
METFORMIN,L778123,RKO,-6.558790074
METFORMIN,LAPATINIB,RKO,-9.45866135
METFORMIN,LAPATINIB,RKO,5.58090115
METFORMIN,LAPATINIB,RKO,3.76415115
METFORMIN,LAPATINIB,RKO,-7.23159885
METFORMIN,MK-2206,RKO,14.54510946
METFORMIN,MK-2206,RKO,2.084484456
METFORMIN,MK-2206,RKO,-0.014328044
METFORMIN,MK-2206,RKO,5.488671956
METFORMIN,MK-4827,RKO,17.46622858
METFORMIN,MK-4827,RKO,2.625916082
METFORMIN,MK-4827,RKO,4.039916082
METFORMIN,MK-4827,RKO,11.31391608
METFORMIN,MK-5108,RKO,8.509431245
METFORMIN,MK-5108,RKO,10.95143124
METFORMIN,MK-5108,RKO,8.120306245
METFORMIN,MK-5108,RKO,4.479368745
METFORMIN,MK-8669,RKO,10.12966863
METFORMIN,MK-8669,RKO,7.291793634
METFORMIN,MK-8669,RKO,5.238106134
METFORMIN,MK-8669,RKO,6.872543634
METFORMIN,MK-8776,RKO,-2.797320982
METFORMIN,MK-8776,RKO,0.291366518
METFORMIN,MK-8776,RKO,4.578929018
METFORMIN,MK-8776,RKO,4.806241518
METFORMIN,PD325901,RKO,-12.64763495
METFORMIN,PD325901,RKO,-9.562697449
METFORMIN,PD325901,RKO,-0.001634949
METFORMIN,PD325901,RKO,-5.549884949
METFORMIN,SORAFENIB,RKO,14.65545108
METFORMIN,SORAFENIB,RKO,-3.910673921
METFORMIN,SORAFENIB,RKO,6.923888579
METFORMIN,SORAFENIB,RKO,12.23888858
METFORMIN,SUNITINIB,RKO,17.9949886
METFORMIN,SUNITINIB,RKO,0.252738595
METFORMIN,SUNITINIB,RKO,4.855926095
METFORMIN,SUNITINIB,RKO,10.8874886
METFORMIN,TEMOZOLOMIDE,RKO,0.372019708
METFORMIN,TEMOZOLOMIDE,RKO,2.635519708
METFORMIN,TEMOZOLOMIDE,RKO,0.420832208
METFORMIN,TEMOZOLOMIDE,RKO,29.90201971
METFORMIN,ZOLINZA,RKO,4.930757865
METFORMIN,ZOLINZA,RKO,7.731695365
METFORMIN,ZOLINZA,RKO,3.579382865
METFORMIN,ZOLINZA,RKO,2.610007865
METHOTREXATE,ABT-888,RKO,-6.98658995
METHOTREXATE,ABT-888,RKO,-10.64715245
METHOTREXATE,ABT-888,RKO,-9.63090245
METHOTREXATE,ABT-888,RKO,-4.91471495
METHOTREXATE,AZD1775,RKO,-0.419416533
METHOTREXATE,AZD1775,RKO,-0.693791533
METHOTREXATE,AZD1775,RKO,-2.559354033
METHOTREXATE,AZD1775,RKO,-2.859104033
METHOTREXATE,BEZ-235,RKO,-10.70485106
METHOTREXATE,BEZ-235,RKO,-9.069538557
METHOTREXATE,BEZ-235,RKO,-10.19366356
METHOTREXATE,BEZ-235,RKO,-8.111663557
METHOTREXATE,BORTEZOMIB,RKO,-5.142338137
METHOTREXATE,BORTEZOMIB,RKO,-4.994525637
METHOTREXATE,BORTEZOMIB,RKO,-4.827338137
METHOTREXATE,BORTEZOMIB,RKO,-4.160275637
METHOTREXATE,DASATINIB,RKO,-7.533243289
METHOTREXATE,DASATINIB,RKO,-6.367555789
METHOTREXATE,DASATINIB,RKO,-7.424180789
METHOTREXATE,DASATINIB,RKO,-5.662930789
METHOTREXATE,DINACICLIB,RKO,1.196981173
METHOTREXATE,DINACICLIB,RKO,1.904731173
METHOTREXATE,DINACICLIB,RKO,2.567356173
METHOTREXATE,DINACICLIB,RKO,2.025543673
METHOTREXATE,ERLOTINIB,RKO,1.909501194
METHOTREXATE,ERLOTINIB,RKO,1.465251194
METHOTREXATE,ERLOTINIB,RKO,1.146313694
METHOTREXATE,ERLOTINIB,RKO,1.158813694
METHOTREXATE,GELDANAMYCIN,RKO,-3.96091141
METHOTREXATE,GELDANAMYCIN,RKO,-6.00928641
METHOTREXATE,GELDANAMYCIN,RKO,-4.69009891
METHOTREXATE,GELDANAMYCIN,RKO,-3.24716141
METHOTREXATE,L778123,RKO,-8.800105844
METHOTREXATE,L778123,RKO,-7.969168344
METHOTREXATE,L778123,RKO,-6.707855844
METHOTREXATE,L778123,RKO,-7.042855844
METHOTREXATE,LAPATINIB,RKO,-4.121988277
METHOTREXATE,LAPATINIB,RKO,-4.666425777
METHOTREXATE,LAPATINIB,RKO,-2.852925777
METHOTREXATE,LAPATINIB,RKO,-5.346925777
METHOTREXATE,MK-2206,RKO,-3.530213698
METHOTREXATE,MK-2206,RKO,-3.448276198
METHOTREXATE,MK-2206,RKO,-3.582401198
METHOTREXATE,MK-2206,RKO,-6.368526198
METHOTREXATE,MK-4827,RKO,-8.485191104
METHOTREXATE,MK-4827,RKO,-7.213066104
METHOTREXATE,MK-4827,RKO,-5.612191104
METHOTREXATE,MK-4827,RKO,-5.096003604
METHOTREXATE,MK-5108,RKO,-8.636742315
METHOTREXATE,MK-5108,RKO,-10.19955482
METHOTREXATE,MK-5108,RKO,-10.06424232
METHOTREXATE,MK-5108,RKO,-9.691804815
METHOTREXATE,MK-8669,RKO,-9.59882336
METHOTREXATE,MK-8669,RKO,-9.17376086
METHOTREXATE,MK-8669,RKO,-9.18526086
METHOTREXATE,MK-8669,RKO,-9.50188586
METHOTREXATE,MK-8776,RKO,-3.053706516
METHOTREXATE,MK-8776,RKO,-3.631519016
METHOTREXATE,MK-8776,RKO,-3.173644016
METHOTREXATE,MK-8776,RKO,-6.622769016
METHOTREXATE,PD325901,RKO,-9.754744043
METHOTREXATE,PD325901,RKO,-9.135369043
METHOTREXATE,PD325901,RKO,-9.102931543
METHOTREXATE,PD325901,RKO,-5.408869043
METHOTREXATE,SORAFENIB,RKO,-3.065116431
METHOTREXATE,SORAFENIB,RKO,-1.057866431
METHOTREXATE,SORAFENIB,RKO,-0.759928931
METHOTREXATE,SORAFENIB,RKO,-0.659116431
METHOTREXATE,SUNITINIB,RKO,-8.449626707
METHOTREXATE,SUNITINIB,RKO,-7.890876707
METHOTREXATE,SUNITINIB,RKO,-8.241564207
METHOTREXATE,SUNITINIB,RKO,-6.603939207
METHOTREXATE,TEMOZOLOMIDE,RKO,-9.19292458
METHOTREXATE,TEMOZOLOMIDE,RKO,-11.48317458
METHOTREXATE,TEMOZOLOMIDE,RKO,-8.27767458
METHOTREXATE,TEMOZOLOMIDE,RKO,-8.85948708
METHOTREXATE,ZOLINZA,RKO,-12.29957734
METHOTREXATE,ZOLINZA,RKO,-11.28095234
METHOTREXATE,ZOLINZA,RKO,-10.95782734
METHOTREXATE,ZOLINZA,RKO,-12.19920234
MITOMYCINE,ABT-888,RKO,2.322321238
MITOMYCINE,ABT-888,RKO,-5.935553762
MITOMYCINE,ABT-888,RKO,-4.416991262
MITOMYCINE,ABT-888,RKO,-3.787428762
MITOMYCINE,AZD1775,RKO,-0.793513967
MITOMYCINE,AZD1775,RKO,-5.687326467
MITOMYCINE,AZD1775,RKO,-2.816576467
MITOMYCINE,AZD1775,RKO,3.518111033
MITOMYCINE,BEZ-235,RKO,-2.124109917
MITOMYCINE,BEZ-235,RKO,-5.085609917
MITOMYCINE,BEZ-235,RKO,-2.395734917
MITOMYCINE,BEZ-235,RKO,3.328077583
MITOMYCINE,BORTEZOMIB,RKO,-4.206159314
MITOMYCINE,BORTEZOMIB,RKO,-1.130721814
MITOMYCINE,BORTEZOMIB,RKO,0.271590686
MITOMYCINE,BORTEZOMIB,RKO,-0.615034314
MITOMYCINE,DASATINIB,RKO,-4.732590658
MITOMYCINE,DASATINIB,RKO,2.059659342
MITOMYCINE,DASATINIB,RKO,-4.816215658
MITOMYCINE,DASATINIB,RKO,10.18728434
MITOMYCINE,DINACICLIB,RKO,-2.546443631
MITOMYCINE,DINACICLIB,RKO,-2.301318631
MITOMYCINE,DINACICLIB,RKO,-1.370943631
MITOMYCINE,DINACICLIB,RKO,-2.187818631
MITOMYCINE,ERLOTINIB,RKO,-32.92371918
MITOMYCINE,ERLOTINIB,RKO,-25.17903168
MITOMYCINE,ERLOTINIB,RKO,-23.95721918
MITOMYCINE,ERLOTINIB,RKO,-13.47678168
MITOMYCINE,GELDANAMYCIN,RKO,-0.332773654
MITOMYCINE,GELDANAMYCIN,RKO,-2.945211154
MITOMYCINE,GELDANAMYCIN,RKO,-2.598648654
MITOMYCINE,GELDANAMYCIN,RKO,-2.070836154
MITOMYCINE,L778123,RKO,-29.15083977
MITOMYCINE,L778123,RKO,-21.97890227
MITOMYCINE,L778123,RKO,-16.10027727
MITOMYCINE,L778123,RKO,-16.40808977
MITOMYCINE,LAPATINIB,RKO,-10.14733334
MITOMYCINE,LAPATINIB,RKO,-0.950520842
MITOMYCINE,LAPATINIB,RKO,-3.552270842
MITOMYCINE,LAPATINIB,RKO,8.236541658
MITOMYCINE,MK-2206,RKO,-3.715422096
MITOMYCINE,MK-2206,RKO,-1.677734596
MITOMYCINE,MK-2206,RKO,-0.546047096
MITOMYCINE,MK-2206,RKO,5.805265404
MITOMYCINE,MK-4827,RKO,0.872720983
MITOMYCINE,MK-4827,RKO,-5.329654017
MITOMYCINE,MK-4827,RKO,-0.262529017
MITOMYCINE,MK-4827,RKO,6.822345983
MITOMYCINE,MK-5108,RKO,-8.83801822
MITOMYCINE,MK-5108,RKO,-8.44533072
MITOMYCINE,MK-5108,RKO,0.17704428
MITOMYCINE,MK-5108,RKO,-8.13826822
MITOMYCINE,MK-8669,RKO,-1.775458674
MITOMYCINE,MK-8669,RKO,-1.383271174
MITOMYCINE,MK-8669,RKO,-0.790458674
MITOMYCINE,MK-8669,RKO,3.410603826
MITOMYCINE,MK-8776,RKO,-4.724882047
MITOMYCINE,MK-8776,RKO,-6.025194547
MITOMYCINE,MK-8776,RKO,-4.788819547
MITOMYCINE,MK-8776,RKO,-6.033257047
MITOMYCINE,PD325901,RKO,4.475383223
MITOMYCINE,PD325901,RKO,-1.655366777
MITOMYCINE,PD325901,RKO,-2.706741777
MITOMYCINE,PD325901,RKO,-1.506491777
MITOMYCINE,SORAFENIB,RKO,-18.77396066
MITOMYCINE,SORAFENIB,RKO,-20.79608566
MITOMYCINE,SORAFENIB,RKO,-17.91658566
MITOMYCINE,SORAFENIB,RKO,-10.58602316
MITOMYCINE,SUNITINIB,RKO,-7.83628464
MITOMYCINE,SUNITINIB,RKO,-3.07384714
MITOMYCINE,SUNITINIB,RKO,-8.04890964
MITOMYCINE,SUNITINIB,RKO,-0.69534714
MITOMYCINE,TEMOZOLOMIDE,RKO,-5.181083657
MITOMYCINE,TEMOZOLOMIDE,RKO,0.056603843
MITOMYCINE,TEMOZOLOMIDE,RKO,-0.896271157
MITOMYCINE,TEMOZOLOMIDE,RKO,0.690416343
MITOMYCINE,ZOLINZA,RKO,-7.88040307
MITOMYCINE,ZOLINZA,RKO,-8.41396557
MITOMYCINE,ZOLINZA,RKO,-4.79077807
MITOMYCINE,ZOLINZA,RKO,-8.08121557
MK-2206,ABT-888,RKO,-6.449238479
MK-2206,ABT-888,RKO,-3.162738479
MK-2206,ABT-888,RKO,-1.673113479
MK-2206,ABT-888,RKO,-0.619238479
MK-2206,BEZ-235,RKO,-1.227597987
MK-2206,BEZ-235,RKO,2.623152013
MK-2206,BEZ-235,RKO,1.409839513
MK-2206,BEZ-235,RKO,1.999714513
MK-2206,BORTEZOMIB,RKO,1.714903693
MK-2206,BORTEZOMIB,RKO,2.323153693
MK-2206,BORTEZOMIB,RKO,-2.838283807
MK-2206,BORTEZOMIB,RKO,3.038841193
MK-2206,DASATINIB,RKO,5.393533548
MK-2206,DASATINIB,RKO,8.037846048
MK-2206,DASATINIB,RKO,26.33228355
MK-2206,DASATINIB,RKO,24.50353355
MK-2206,DINACICLIB,RKO,-3.646166356
MK-2206,DINACICLIB,RKO,0.506771144
MK-2206,DINACICLIB,RKO,-0.465666356
MK-2206,DINACICLIB,RKO,-3.136075939
MK-2206,ERLOTINIB,RKO,-7.491450479
MK-2206,ERLOTINIB,RKO,-2.871950479
MK-2206,ERLOTINIB,RKO,-1.883825479
MK-2206,ERLOTINIB,RKO,14.14773702
MK-2206,GELDANAMYCIN,RKO,-2.42960732
MK-2206,GELDANAMYCIN,RKO,0.63214268
MK-2206,GELDANAMYCIN,RKO,-3.06329482
MK-2206,GELDANAMYCIN,RKO,-0.78391982
MK-2206,MK-8669,RKO,7.168842964
MK-2206,MK-8669,RKO,4.422155464
MK-2206,MK-8669,RKO,2.031280464
MK-2206,MK-8669,RKO,10.06603046
MK-2206,MK-8776,RKO,-2.075901069
MK-2206,MK-8776,RKO,-1.459838569
MK-2206,MK-8776,RKO,-1.654963569
MK-2206,MK-8776,RKO,-1.488651069
MK-2206,OXALIPLATIN,RKO,-10.06423503
MK-2206,OXALIPLATIN,RKO,-12.41754753
MK-2206,OXALIPLATIN,RKO,-13.97623503
MK-2206,OXALIPLATIN,RKO,-10.32448503
MK-2206,PD325901,RKO,-1.318147681
MK-2206,PD325901,RKO,4.440539819
MK-2206,PD325901,RKO,0.221477319
MK-2206,PD325901,RKO,-0.675522681
MK-2206,SN-38,RKO,2.01974876
MK-2206,SN-38,RKO,10.60881126
MK-2206,SN-38,RKO,11.38643626
MK-2206,SN-38,RKO,14.18806126
MK-2206,SORAFENIB,RKO,6.946388716
MK-2206,SORAFENIB,RKO,7.839201216
MK-2206,SORAFENIB,RKO,8.007826216
MK-2206,SORAFENIB,RKO,16.69682622
MK-2206,TOPOTECAN,RKO,2.0137001
MK-2206,TOPOTECAN,RKO,6.9045126
MK-2206,TOPOTECAN,RKO,4.4016376
MK-2206,TOPOTECAN,RKO,9.4791376
MK-4541,5-FU,RKO,-4.188428143
MK-4541,5-FU,RKO,-5.102053143
MK-4541,5-FU,RKO,-2.996928143
MK-4541,5-FU,RKO,9.799634357
MK-4541,ABT-888,RKO,-12.53903766
MK-4541,ABT-888,RKO,-14.39428766
MK-4541,ABT-888,RKO,-7.323412664
MK-4541,ABT-888,RKO,23.87333734
MK-4541,AZD1775,RKO,12.1072406
MK-4541,AZD1775,RKO,0.562803103
MK-4541,AZD1775,RKO,-10.04577502
MK-4541,AZD1775,RKO,-1.454337522
MK-4541,BEZ-235,RKO,3.001019602
MK-4541,BEZ-235,RKO,-0.680105398
MK-4541,BEZ-235,RKO,1.586144602
MK-4541,BEZ-235,RKO,1.785207102
MK-4541,BORTEZOMIB,RKO,11.73125066
MK-4541,BORTEZOMIB,RKO,-3.568374342
MK-4541,BORTEZOMIB,RKO,-2.667436842
MK-4541,BORTEZOMIB,RKO,0.227750658
MK-4541,CARBOPLATIN,RKO,22.89966004
MK-4541,CARBOPLATIN,RKO,21.29316004
MK-4541,CARBOPLATIN,RKO,-1.344402461
MK-4541,CARBOPLATIN,RKO,-1.286089961
MK-4541,CYCLOPHOSPHAMIDE,RKO,1.247739766
MK-4541,CYCLOPHOSPHAMIDE,RKO,6.882552266
MK-4541,CYCLOPHOSPHAMIDE,RKO,14.86542727
MK-4541,CYCLOPHOSPHAMIDE,RKO,25.25198977
MK-4541,DASATINIB,RKO,-9.654552384
MK-4541,DASATINIB,RKO,-10.67611488
MK-4541,DASATINIB,RKO,-18.37561488
MK-4541,DASATINIB,RKO,-12.10298988
MK-4541,DEXAMETHASONE,RKO,-6.384009929
MK-4541,DEXAMETHASONE,RKO,-6.141384929
MK-4541,DEXAMETHASONE,RKO,8.714615071
MK-4541,DEXAMETHASONE,RKO,28.85161507
MK-4541,DINACICLIB,RKO,9.910229416
MK-4541,DINACICLIB,RKO,4.720854416
MK-4541,DINACICLIB,RKO,2.395604416
MK-4541,DINACICLIB,RKO,0.353479416
MK-4541,DOXORUBICIN,RKO,0.818125405
MK-4541,DOXORUBICIN,RKO,4.688687905
MK-4541,DOXORUBICIN,RKO,1.670250405
MK-4541,DOXORUBICIN,RKO,1.769750405
MK-4541,ERLOTINIB,RKO,-12.66141547
MK-4541,ERLOTINIB,RKO,-9.352290473
MK-4541,ERLOTINIB,RKO,-12.93122797
MK-4541,ERLOTINIB,RKO,5.857475152
MK-4541,ETOPOSIDE,RKO,5.158697156
MK-4541,ETOPOSIDE,RKO,-8.540802844
MK-4541,ETOPOSIDE,RKO,5.090697156
MK-4541,ETOPOSIDE,RKO,15.18494716
MK-4541,GELDANAMYCIN,RKO,-0.441420712
MK-4541,GELDANAMYCIN,RKO,-2.439733212
MK-4541,GELDANAMYCIN,RKO,5.020891788
MK-4541,GELDANAMYCIN,RKO,17.67039179
MK-4541,GEMCITABINE,RKO,-2.618005931
MK-4541,GEMCITABINE,RKO,-3.169880931
MK-4541,GEMCITABINE,RKO,-2.427630931
MK-4541,GEMCITABINE,RKO,0.494744069
MK-4541,L778123,RKO,1.271604594
MK-4541,L778123,RKO,-8.681145406
MK-4541,L778123,RKO,-3.674770406
MK-4541,L778123,RKO,2.113354594
MK-4541,LAPATINIB,RKO,-0.578714471
MK-4541,LAPATINIB,RKO,-14.38183947
MK-4541,LAPATINIB,RKO,-4.931464471
MK-4541,LAPATINIB,RKO,10.78641053
MK-4541,METFORMIN,RKO,0.957263872
MK-4541,METFORMIN,RKO,2.308326372
MK-4541,METFORMIN,RKO,-0.976923628
MK-4541,METFORMIN,RKO,-0.431736128
MK-4541,METHOTREXATE,RKO,-12.13959541
MK-4541,METHOTREXATE,RKO,-10.05509541
MK-4541,METHOTREXATE,RKO,-9.282532912
MK-4541,METHOTREXATE,RKO,-8.565845412
MK-4541,MITOMYCINE,RKO,-5.015721179
MK-4541,MITOMYCINE,RKO,-2.565283679
MK-4541,MITOMYCINE,RKO,-2.845221179
MK-4541,MITOMYCINE,RKO,-5.608096179
MK-4541,MK-2206,RKO,-5.331125252
MK-4541,MK-2206,RKO,-0.508375252
MK-4541,MK-2206,RKO,1.158562248
MK-4541,MK-2206,RKO,3.391249748
MK-4541,MK-4827,RKO,-0.097735924
MK-4541,MK-4827,RKO,0.587076576
MK-4541,MK-4827,RKO,0.404389076
MK-4541,MK-4827,RKO,1.062076576
MK-4541,MK-5108,RKO,9.126200798
MK-4541,MK-5108,RKO,2.826575798
MK-4541,MK-5108,RKO,23.7196383
MK-4541,MK-5108,RKO,23.2177633
MK-4541,MK-8669,RKO,4.054462132
MK-4541,MK-8669,RKO,4.449649632
MK-4541,MK-8669,RKO,-1.538850368
MK-4541,MK-8669,RKO,5.029524632
MK-4541,MK-8776,RKO,7.149239676
MK-4541,MK-8776,RKO,-0.930010324
MK-4541,MK-8776,RKO,-4.822197824
MK-4541,MK-8776,RKO,1.927489676
MK-4541,MRK-003,RKO,11.56295811
MK-4541,MRK-003,RKO,-5.201604392
MK-4541,MRK-003,RKO,-0.633854392
MK-4541,MRK-003,RKO,13.81008311
MK-4541,OXALIPLATIN,RKO,-7.17891561
MK-4541,OXALIPLATIN,RKO,-10.39829061
MK-4541,OXALIPLATIN,RKO,-7.81241561
MK-4541,OXALIPLATIN,RKO,-7.29222811
MK-4541,PACLITAXEL,RKO,-0.747850914
MK-4541,PACLITAXEL,RKO,0.797774086
MK-4541,PACLITAXEL,RKO,10.50658659
MK-4541,PACLITAXEL,RKO,10.14596159
MK-4541,PD325901,RKO,-4.24360005
MK-4541,PD325901,RKO,-2.21560005
MK-4541,PD325901,RKO,-9.56660005
MK-4541,PD325901,RKO,13.93377495
MK-4541,SN-38,RKO,5.088093648
MK-4541,SN-38,RKO,-4.099281352
MK-4541,SN-38,RKO,0.194531148
MK-4541,SN-38,RKO,-12.06115635
MK-4541,SORAFENIB,RKO,5.783058525
MK-4541,SORAFENIB,RKO,-6.720878975
MK-4541,SORAFENIB,RKO,-1.457191475
MK-4541,SORAFENIB,RKO,2.072371025
MK-4541,SUNITINIB,RKO,11.4346172
MK-4541,SUNITINIB,RKO,4.201804701
MK-4541,SUNITINIB,RKO,1.522929701
MK-4541,SUNITINIB,RKO,0.067054701
MK-4541,TEMOZOLOMIDE,RKO,14.34765112
MK-4541,TEMOZOLOMIDE,RKO,-1.750911381
MK-4541,TEMOZOLOMIDE,RKO,-4.052286381
MK-4541,TEMOZOLOMIDE,RKO,0.239088619
MK-4541,TOPOTECAN,RKO,-4.246868991
MK-4541,TOPOTECAN,RKO,0.583131009
MK-4541,TOPOTECAN,RKO,-3.288056491
MK-4541,TOPOTECAN,RKO,11.35831851
MK-4541,VINBLASTINE,RKO,-2.391423703
MK-4541,VINBLASTINE,RKO,-1.999298703
MK-4541,VINBLASTINE,RKO,-4.459611203
MK-4541,VINBLASTINE,RKO,8.033076297
MK-4541,VINORELBINE,RKO,-6.281701102
MK-4541,VINORELBINE,RKO,-3.928513602
MK-4541,VINORELBINE,RKO,-2.343701102
MK-4541,VINORELBINE,RKO,10.4356739
MK-4541,ZOLINZA,RKO,1.129201621
MK-4541,ZOLINZA,RKO,0.029514121
MK-4541,ZOLINZA,RKO,12.69713912
MK-4541,ZOLINZA,RKO,12.34601412
MK-4827,ABT-888,RKO,-8.702813029
MK-4827,ABT-888,RKO,-7.848313029
MK-4827,ABT-888,RKO,-4.787563029
MK-4827,ABT-888,RKO,14.58324947
MK-4827,BEZ-235,RKO,0.748486932
MK-4827,BEZ-235,RKO,1.414249229
MK-4827,BEZ-235,RKO,-0.417828896
MK-4827,BEZ-235,RKO,9.558171104
MK-4827,BORTEZOMIB,RKO,4.293095354
MK-4827,BORTEZOMIB,RKO,4.203032854
MK-4827,BORTEZOMIB,RKO,2.373282854
MK-4827,BORTEZOMIB,RKO,13.16272035
MK-4827,DASATINIB,RKO,6.004716056
MK-4827,DASATINIB,RKO,4.447216056
MK-4827,DASATINIB,RKO,4.426153556
MK-4827,DASATINIB,RKO,11.55996606
MK-4827,DINACICLIB,RKO,-1.372113932
MK-4827,DINACICLIB,RKO,4.238948568
MK-4827,DINACICLIB,RKO,-0.703863932
MK-4827,DINACICLIB,RKO,14.73532357
MK-4827,ERLOTINIB,RKO,-5.398475326
MK-4827,ERLOTINIB,RKO,-4.438787826
MK-4827,ERLOTINIB,RKO,-1.985600326
MK-4827,ERLOTINIB,RKO,16.89408717
MK-4827,GELDANAMYCIN,RKO,0.158961454
MK-4827,GELDANAMYCIN,RKO,-0.028538546
MK-4827,GELDANAMYCIN,RKO,2.632023954
MK-4827,GELDANAMYCIN,RKO,10.11152395
MK-4827,MK-2206,RKO,17.08239724
MK-4827,MK-2206,RKO,25.17564724
MK-4827,MK-2206,RKO,11.20539724
MK-4827,MK-2206,RKO,32.40952224
MK-4827,MK-8669,RKO,4.442791647
MK-4827,MK-8669,RKO,6.575166647
MK-4827,MK-8669,RKO,22.18410415
MK-4827,MK-8669,RKO,14.66454165
MK-4827,MK-8776,RKO,2.820997781
MK-4827,MK-8776,RKO,-9.168127219
