drug_row,drug_col,cell_line_name,synergy_zip
MRK-003,METFORMIN,NCIH1650,0.545580846
MRK-003,METHOTREXATE,NCIH1650,-2.028393463
MRK-003,METHOTREXATE,NCIH1650,-4.786914804
MRK-003,METHOTREXATE,NCIH1650,0.082746607
MRK-003,METHOTREXATE,NCIH1650,-0.75537073
MRK-003,MITOMYCINE,NCIH1650,-5.257506645
MRK-003,MITOMYCINE,NCIH1650,-6.649414468
MRK-003,MITOMYCINE,NCIH1650,-4.218088725
MRK-003,MITOMYCINE,NCIH1650,-5.735474889
MRK-003,MK-2206,NCIH1650,2.182136024
MRK-003,MK-2206,NCIH1650,12.58763911
MRK-003,MK-2206,NCIH1650,-0.414753291
MRK-003,MK-2206,NCIH1650,-2.465579131
MRK-003,MK-4827,NCIH1650,-7.05593495
MRK-003,MK-4827,NCIH1650,-7.055934913
MRK-003,MK-4827,NCIH1650,-3.735360994
MRK-003,MK-4827,NCIH1650,-5.871077592
MRK-003,MK-5108,NCIH1650,-8.198440635
MRK-003,MK-5108,NCIH1650,-1.186165246
MRK-003,MK-5108,NCIH1650,6.44106134
MRK-003,MK-5108,NCIH1650,-2.543763165
MRK-003,MK-8669,NCIH1650,-1.62164459
MRK-003,MK-8669,NCIH1650,4.099237656
MRK-003,MK-8669,NCIH1650,1.817337386
MRK-003,MK-8669,NCIH1650,-4.100432789
MRK-003,MK-8776,NCIH1650,-6.786958531
MRK-003,MK-8776,NCIH1650,9.621279061
MRK-003,MK-8776,NCIH1650,-4.857660826
MRK-003,MK-8776,NCIH1650,-5.019115699
MRK-003,OXALIPLATIN,NCIH1650,-12.77361009
MRK-003,OXALIPLATIN,NCIH1650,-11.79367006
MRK-003,OXALIPLATIN,NCIH1650,-11.52006416
MRK-003,OXALIPLATIN,NCIH1650,-8.847729832
MRK-003,PACLITAXEL,NCIH1650,-1.440793129
MRK-003,PACLITAXEL,NCIH1650,-2.711539448
MRK-003,PACLITAXEL,NCIH1650,-2.927532725
MRK-003,PACLITAXEL,NCIH1650,-2.669112915
MRK-003,PD325901,NCIH1650,-5.352080734
MRK-003,PD325901,NCIH1650,-6.433220258
MRK-003,PD325901,NCIH1650,-5.216414191
MRK-003,PD325901,NCIH1650,-7.14811205
MRK-003,SN-38,NCIH1650,-4.81508172
MRK-003,SN-38,NCIH1650,-7.131719649
MRK-003,SN-38,NCIH1650,-5.186032943
MRK-003,SN-38,NCIH1650,-0.909896499
MRK-003,SORAFENIB,NCIH1650,1.548588626
MRK-003,SORAFENIB,NCIH1650,0.726092348
MRK-003,SORAFENIB,NCIH1650,3.346788112
MRK-003,SORAFENIB,NCIH1650,6.364173958
MRK-003,SUNITINIB,NCIH1650,-2.923512684
MRK-003,SUNITINIB,NCIH1650,-1.985960869
MRK-003,SUNITINIB,NCIH1650,5.469626388
MRK-003,SUNITINIB,NCIH1650,-1.532136996
MRK-003,TEMOZOLOMIDE,NCIH1650,-2.919849012
MRK-003,TEMOZOLOMIDE,NCIH1650,-2.754757735
MRK-003,TEMOZOLOMIDE,NCIH1650,-2.9933702
MRK-003,TEMOZOLOMIDE,NCIH1650,2.72124102
MRK-003,TOPOTECAN,NCIH1650,4.998938554
MRK-003,TOPOTECAN,NCIH1650,5.287182578
MRK-003,TOPOTECAN,NCIH1650,0.358944321
MRK-003,TOPOTECAN,NCIH1650,7.6998101
MRK-003,VINBLASTINE,NCIH1650,-5.925621163
MRK-003,VINBLASTINE,NCIH1650,7.156779848
MRK-003,VINBLASTINE,NCIH1650,7.970682774
MRK-003,VINBLASTINE,NCIH1650,-5.60925372
MRK-003,VINORELBINE,NCIH1650,-3.843475717
MRK-003,VINORELBINE,NCIH1650,-4.551530498
MRK-003,VINORELBINE,NCIH1650,-2.384567965
MRK-003,VINORELBINE,NCIH1650,-1.084620915
MRK-003,ZOLINZA,NCIH1650,-0.015851638
MRK-003,ZOLINZA,NCIH1650,-1.170337431
MRK-003,ZOLINZA,NCIH1650,-2.661809666
MRK-003,ZOLINZA,NCIH1650,6.547551869
OXALIPLATIN,DINACICLIB,NCIH1650,-0.70617501
OXALIPLATIN,DINACICLIB,NCIH1650,1.60908709
OXALIPLATIN,DINACICLIB,NCIH1650,1.40183211
OXALIPLATIN,DINACICLIB,NCIH1650,3.028923647
OXALIPLATIN,MK-8776,NCIH1650,0.167211103
OXALIPLATIN,MK-8776,NCIH1650,2.140026109
OXALIPLATIN,MK-8776,NCIH1650,-4.303458877
OXALIPLATIN,MK-8776,NCIH1650,-3.659632991
OXALIPLATIN,SORAFENIB,NCIH1650,-8.973926596
OXALIPLATIN,SORAFENIB,NCIH1650,-6.815051658
OXALIPLATIN,SORAFENIB,NCIH1650,-6.696534899
OXALIPLATIN,SORAFENIB,NCIH1650,-9.306831249
PACLITAXEL,ABT-888,NCIH1650,-5.830883779
PACLITAXEL,ABT-888,NCIH1650,-3.366503604
PACLITAXEL,ABT-888,NCIH1650,-1.532885047
PACLITAXEL,ABT-888,NCIH1650,-2.839318147
PACLITAXEL,AZD1775,NCIH1650,-2.671195988
PACLITAXEL,AZD1775,NCIH1650,-0.511728853
PACLITAXEL,AZD1775,NCIH1650,-1.894984856
PACLITAXEL,AZD1775,NCIH1650,-2.573540638
PACLITAXEL,BEZ-235,NCIH1650,-7.757823941
PACLITAXEL,BEZ-235,NCIH1650,-5.894177862
PACLITAXEL,BEZ-235,NCIH1650,-4.507709655
PACLITAXEL,BEZ-235,NCIH1650,-4.325698225
PACLITAXEL,BORTEZOMIB,NCIH1650,-3.529308185
PACLITAXEL,BORTEZOMIB,NCIH1650,-3.433486942
PACLITAXEL,BORTEZOMIB,NCIH1650,-3.607119546
PACLITAXEL,BORTEZOMIB,NCIH1650,-2.921918572
PACLITAXEL,DASATINIB,NCIH1650,-2.86367062
PACLITAXEL,DASATINIB,NCIH1650,-1.773890751
PACLITAXEL,DASATINIB,NCIH1650,-1.810036778
PACLITAXEL,DASATINIB,NCIH1650,-1.771056339
PACLITAXEL,DINACICLIB,NCIH1650,3.881692968
PACLITAXEL,DINACICLIB,NCIH1650,0.972217007
PACLITAXEL,DINACICLIB,NCIH1650,2.514260299
PACLITAXEL,DINACICLIB,NCIH1650,4.176235548
PACLITAXEL,ERLOTINIB,NCIH1650,-5.949832984
PACLITAXEL,ERLOTINIB,NCIH1650,-8.103722781
PACLITAXEL,ERLOTINIB,NCIH1650,-7.131475908
PACLITAXEL,ERLOTINIB,NCIH1650,-6.783972158
PACLITAXEL,GELDANAMYCIN,NCIH1650,0.483777422
PACLITAXEL,GELDANAMYCIN,NCIH1650,-0.63622376
PACLITAXEL,GELDANAMYCIN,NCIH1650,-0.617538746
PACLITAXEL,GELDANAMYCIN,NCIH1650,-0.136777092
PACLITAXEL,L778123,NCIH1650,-6.414028818
PACLITAXEL,L778123,NCIH1650,-13.79988692
PACLITAXEL,L778123,NCIH1650,-10.43834448
PACLITAXEL,L778123,NCIH1650,-3.961480096
PACLITAXEL,LAPATINIB,NCIH1650,-4.055934579
PACLITAXEL,LAPATINIB,NCIH1650,-5.213839735
PACLITAXEL,LAPATINIB,NCIH1650,-4.211837199
PACLITAXEL,LAPATINIB,NCIH1650,-6.547601552
PACLITAXEL,MK-2206,NCIH1650,-1.781269828
PACLITAXEL,MK-2206,NCIH1650,0.718121204
PACLITAXEL,MK-2206,NCIH1650,-0.908622125
PACLITAXEL,MK-2206,NCIH1650,-1.598734722
PACLITAXEL,MK-4827,NCIH1650,-3.16252089
PACLITAXEL,MK-4827,NCIH1650,-3.23227162
PACLITAXEL,MK-4827,NCIH1650,-3.559916063
PACLITAXEL,MK-4827,NCIH1650,-5.830055373
PACLITAXEL,MK-5108,NCIH1650,0.515138899
PACLITAXEL,MK-5108,NCIH1650,3.933788606
PACLITAXEL,MK-5108,NCIH1650,2.204662937
PACLITAXEL,MK-5108,NCIH1650,3.57423156
PACLITAXEL,MK-8669,NCIH1650,-0.805648547
PACLITAXEL,MK-8669,NCIH1650,-0.889075751
PACLITAXEL,MK-8669,NCIH1650,0.189800698
PACLITAXEL,MK-8669,NCIH1650,-0.649212856
PACLITAXEL,MK-8776,NCIH1650,-4.955459593
PACLITAXEL,MK-8776,NCIH1650,-5.540476663
PACLITAXEL,MK-8776,NCIH1650,-6.614468776
PACLITAXEL,MK-8776,NCIH1650,-3.425937528
PACLITAXEL,PD325901,NCIH1650,-0.040193115
PACLITAXEL,PD325901,NCIH1650,-1.831079925
PACLITAXEL,PD325901,NCIH1650,-2.403728279
PACLITAXEL,PD325901,NCIH1650,4.386368329
PACLITAXEL,SORAFENIB,NCIH1650,-3.491785266
PACLITAXEL,SORAFENIB,NCIH1650,-2.282952066
PACLITAXEL,SORAFENIB,NCIH1650,-3.011997815
PACLITAXEL,SORAFENIB,NCIH1650,-5.131812748
PACLITAXEL,SUNITINIB,NCIH1650,-4.042766667
PACLITAXEL,SUNITINIB,NCIH1650,-5.387360731
PACLITAXEL,SUNITINIB,NCIH1650,-4.800035674
PACLITAXEL,SUNITINIB,NCIH1650,-7.866451173
PACLITAXEL,TEMOZOLOMIDE,NCIH1650,4.216832404
PACLITAXEL,TEMOZOLOMIDE,NCIH1650,3.412186824
PACLITAXEL,TEMOZOLOMIDE,NCIH1650,7.835347176
PACLITAXEL,TEMOZOLOMIDE,NCIH1650,6.630398082
PACLITAXEL,ZOLINZA,NCIH1650,-4.622638634
PACLITAXEL,ZOLINZA,NCIH1650,-2.952886517
PACLITAXEL,ZOLINZA,NCIH1650,0.412227561
PACLITAXEL,ZOLINZA,NCIH1650,0.230824675
PD325901,ABT-888,NCIH1650,-5.94316912
PD325901,ABT-888,NCIH1650,-6.031977975
PD325901,ABT-888,NCIH1650,-5.531961226
PD325901,ABT-888,NCIH1650,-6.045505789
PD325901,BEZ-235,NCIH1650,-2.831976519
PD325901,BEZ-235,NCIH1650,-2.332042136
PD325901,BEZ-235,NCIH1650,8.061876034
PD325901,BEZ-235,NCIH1650,3.500988593
PD325901,BORTEZOMIB,NCIH1650,-0.844031196
PD325901,BORTEZOMIB,NCIH1650,-0.356151816
PD325901,BORTEZOMIB,NCIH1650,-1.255972746
PD325901,BORTEZOMIB,NCIH1650,-0.489941907
PD325901,DASATINIB,NCIH1650,-1.594310369
PD325901,DASATINIB,NCIH1650,-1.880900972
PD325901,DASATINIB,NCIH1650,0.166384915
PD325901,DASATINIB,NCIH1650,-0.224013486
PD325901,DINACICLIB,NCIH1650,-1.51205257
PD325901,DINACICLIB,NCIH1650,-0.560174517
PD325901,DINACICLIB,NCIH1650,-0.5223288
PD325901,DINACICLIB,NCIH1650,2.098623231
PD325901,GELDANAMYCIN,NCIH1650,3.290805639
PD325901,GELDANAMYCIN,NCIH1650,3.917879887
PD325901,GELDANAMYCIN,NCIH1650,4.890742992
PD325901,GELDANAMYCIN,NCIH1650,5.819782412
PD325901,MK-8669,NCIH1650,-9.179892445
PD325901,MK-8669,NCIH1650,-9.179892629
PD325901,MK-8669,NCIH1650,-6.613546755
PD325901,MK-8669,NCIH1650,-5.832917283
PD325901,MK-8776,NCIH1650,-4.137418558
PD325901,MK-8776,NCIH1650,-5.113087452
PD325901,MK-8776,NCIH1650,-6.578340784
PD325901,MK-8776,NCIH1650,-11.07063959
PD325901,OXALIPLATIN,NCIH1650,-9.423787121
PD325901,OXALIPLATIN,NCIH1650,-7.167757865
PD325901,OXALIPLATIN,NCIH1650,-10.07504157
PD325901,OXALIPLATIN,NCIH1650,-2.661269822
PD325901,SN-38,NCIH1650,-4.147430177
PD325901,SN-38,NCIH1650,-3.544453014
PD325901,SN-38,NCIH1650,-4.586091271
PD325901,SN-38,NCIH1650,-4.449250686
PD325901,SORAFENIB,NCIH1650,0.560203954
PD325901,SORAFENIB,NCIH1650,4.505138894
PD325901,SORAFENIB,NCIH1650,11.55351245
PD325901,SORAFENIB,NCIH1650,10.11329787
PD325901,TOPOTECAN,NCIH1650,-3.649953077
PD325901,TOPOTECAN,NCIH1650,-2.263386352
PD325901,TOPOTECAN,NCIH1650,-1.325556028
PD325901,TOPOTECAN,NCIH1650,0.948990739
SN-38,DINACICLIB,NCIH1650,-0.440038454
SN-38,DINACICLIB,NCIH1650,0.11283621
SN-38,DINACICLIB,NCIH1650,-1.712193434
SN-38,DINACICLIB,NCIH1650,0.870731127
SN-38,MK-8776,NCIH1650,-3.681957765
SN-38,MK-8776,NCIH1650,-0.240759355
SN-38,MK-8776,NCIH1650,-7.274359904
SN-38,MK-8776,NCIH1650,0.259449106
SN-38,SORAFENIB,NCIH1650,0.886692011
SN-38,SORAFENIB,NCIH1650,3.446507767
SN-38,SORAFENIB,NCIH1650,2.480213504
SN-38,SORAFENIB,NCIH1650,5.83008778
SORAFENIB,DINACICLIB,NCIH1650,12.77434477
SORAFENIB,DINACICLIB,NCIH1650,7.603881555
SORAFENIB,DINACICLIB,NCIH1650,5.655792993
SORAFENIB,DINACICLIB,NCIH1650,7.579802133
SORAFENIB,MK-8776,NCIH1650,5.948981657
SORAFENIB,MK-8776,NCIH1650,12.11294813
SORAFENIB,MK-8776,NCIH1650,3.799329372
SORAFENIB,MK-8776,NCIH1650,1.043620856
SUNITINIB,ABT-888,NCIH1650,-7.549609784
SUNITINIB,ABT-888,NCIH1650,-6.913344862
SUNITINIB,ABT-888,NCIH1650,-2.944698187
SUNITINIB,ABT-888,NCIH1650,-0.637990903
SUNITINIB,AZD1775,NCIH1650,-8.824119251
SUNITINIB,AZD1775,NCIH1650,-9.252152935
SUNITINIB,AZD1775,NCIH1650,-10.89301038
SUNITINIB,AZD1775,NCIH1650,-13.57290917
SUNITINIB,BEZ-235,NCIH1650,-2.95768611
SUNITINIB,BEZ-235,NCIH1650,-1.32365617
SUNITINIB,BEZ-235,NCIH1650,6.035487144
SUNITINIB,BEZ-235,NCIH1650,2.521030676
SUNITINIB,BORTEZOMIB,NCIH1650,-3.329557063
SUNITINIB,BORTEZOMIB,NCIH1650,-1.241129208
SUNITINIB,BORTEZOMIB,NCIH1650,-2.436795441
SUNITINIB,BORTEZOMIB,NCIH1650,0.853718596
SUNITINIB,DASATINIB,NCIH1650,3.066382545
SUNITINIB,DASATINIB,NCIH1650,2.916727496
SUNITINIB,DASATINIB,NCIH1650,4.777049051
SUNITINIB,DASATINIB,NCIH1650,8.937713823
SUNITINIB,DINACICLIB,NCIH1650,4.765068577
SUNITINIB,DINACICLIB,NCIH1650,0.552230716
SUNITINIB,DINACICLIB,NCIH1650,13.51480593
SUNITINIB,DINACICLIB,NCIH1650,12.42353631
SUNITINIB,ERLOTINIB,NCIH1650,3.38222422
SUNITINIB,ERLOTINIB,NCIH1650,9.287948868
SUNITINIB,ERLOTINIB,NCIH1650,6.285271533
SUNITINIB,ERLOTINIB,NCIH1650,6.271115477
SUNITINIB,GELDANAMYCIN,NCIH1650,5.148492528
SUNITINIB,GELDANAMYCIN,NCIH1650,4.877674473
SUNITINIB,GELDANAMYCIN,NCIH1650,7.674351933
SUNITINIB,GELDANAMYCIN,NCIH1650,8.802509948
SUNITINIB,LAPATINIB,NCIH1650,8.448552342
SUNITINIB,LAPATINIB,NCIH1650,6.082480312
SUNITINIB,LAPATINIB,NCIH1650,13.52581905
SUNITINIB,LAPATINIB,NCIH1650,13.60390961
SUNITINIB,MK-2206,NCIH1650,-0.064864046
SUNITINIB,MK-2206,NCIH1650,3.364840774
SUNITINIB,MK-2206,NCIH1650,4.336442682
SUNITINIB,MK-2206,NCIH1650,12.73149187
SUNITINIB,MK-4827,NCIH1650,-8.591222
SUNITINIB,MK-4827,NCIH1650,-2.281795413
SUNITINIB,MK-4827,NCIH1650,-4.598358617
SUNITINIB,MK-4827,NCIH1650,-3.933549712
SUNITINIB,MK-5108,NCIH1650,-10.07665743
SUNITINIB,MK-5108,NCIH1650,-5.995108452
SUNITINIB,MK-5108,NCIH1650,-6.201604088
SUNITINIB,MK-5108,NCIH1650,-8.120730952
SUNITINIB,MK-8669,NCIH1650,-2.560665726
SUNITINIB,MK-8669,NCIH1650,-3.90292618
SUNITINIB,MK-8669,NCIH1650,-0.848202862
SUNITINIB,MK-8669,NCIH1650,-0.526843932
SUNITINIB,MK-8776,NCIH1650,-11.33671504
SUNITINIB,MK-8776,NCIH1650,-7.800756473
SUNITINIB,MK-8776,NCIH1650,-3.004114126
SUNITINIB,MK-8776,NCIH1650,-5.601024396
SUNITINIB,OXALIPLATIN,NCIH1650,-12.57991539
SUNITINIB,OXALIPLATIN,NCIH1650,-11.63050865
SUNITINIB,OXALIPLATIN,NCIH1650,-12.67766575
SUNITINIB,OXALIPLATIN,NCIH1650,-9.390323292
SUNITINIB,PD325901,NCIH1650,-7.24897078
SUNITINIB,PD325901,NCIH1650,-5.988573994
SUNITINIB,PD325901,NCIH1650,-6.27403508
SUNITINIB,PD325901,NCIH1650,-6.74825295
SUNITINIB,SN-38,NCIH1650,-2.050017468
SUNITINIB,SN-38,NCIH1650,-2.505008109
SUNITINIB,SN-38,NCIH1650,2.056357207
SUNITINIB,SN-38,NCIH1650,1.199013301
SUNITINIB,SORAFENIB,NCIH1650,-2.580302838
SUNITINIB,SORAFENIB,NCIH1650,-1.531719839
SUNITINIB,SORAFENIB,NCIH1650,-3.686162124
SUNITINIB,SORAFENIB,NCIH1650,-1.949677427
SUNITINIB,TEMOZOLOMIDE,NCIH1650,0.682760573
SUNITINIB,TEMOZOLOMIDE,NCIH1650,-1.941629844
SUNITINIB,TEMOZOLOMIDE,NCIH1650,4.131536016
SUNITINIB,TEMOZOLOMIDE,NCIH1650,1.908829318
SUNITINIB,TOPOTECAN,NCIH1650,-0.873993406
SUNITINIB,TOPOTECAN,NCIH1650,3.342301583
SUNITINIB,TOPOTECAN,NCIH1650,3.092252694
SUNITINIB,TOPOTECAN,NCIH1650,-0.802201827
TEMOZOLOMIDE,ABT-888,NCIH1650,-0.231810061
TEMOZOLOMIDE,ABT-888,NCIH1650,-0.231810114
TEMOZOLOMIDE,ABT-888,NCIH1650,-0.231810114
TEMOZOLOMIDE,ABT-888,NCIH1650,-0.231810114
TEMOZOLOMIDE,AZD1775,NCIH1650,8.852140082
TEMOZOLOMIDE,AZD1775,NCIH1650,6.072508614
TEMOZOLOMIDE,AZD1775,NCIH1650,11.06860289
TEMOZOLOMIDE,AZD1775,NCIH1650,6.059609569
TEMOZOLOMIDE,BEZ-235,NCIH1650,-0.859516261
TEMOZOLOMIDE,BEZ-235,NCIH1650,3.232084409
TEMOZOLOMIDE,BEZ-235,NCIH1650,8.156632934
TEMOZOLOMIDE,BEZ-235,NCIH1650,7.760547352
TEMOZOLOMIDE,BORTEZOMIB,NCIH1650,-1.328460203
TEMOZOLOMIDE,BORTEZOMIB,NCIH1650,1.995607279
TEMOZOLOMIDE,BORTEZOMIB,NCIH1650,1.153623735
TEMOZOLOMIDE,BORTEZOMIB,NCIH1650,0.45511187
TEMOZOLOMIDE,DASATINIB,NCIH1650,0.900212771
TEMOZOLOMIDE,DASATINIB,NCIH1650,0.532283539
TEMOZOLOMIDE,DASATINIB,NCIH1650,0.173700267
TEMOZOLOMIDE,DASATINIB,NCIH1650,0.076650074
TEMOZOLOMIDE,DINACICLIB,NCIH1650,3.655538178
TEMOZOLOMIDE,DINACICLIB,NCIH1650,8.363243307
TEMOZOLOMIDE,DINACICLIB,NCIH1650,4.320050842
TEMOZOLOMIDE,DINACICLIB,NCIH1650,4.993355286
TEMOZOLOMIDE,ERLOTINIB,NCIH1650,1.379410844
TEMOZOLOMIDE,ERLOTINIB,NCIH1650,2.927942625
TEMOZOLOMIDE,ERLOTINIB,NCIH1650,2.473333548
TEMOZOLOMIDE,ERLOTINIB,NCIH1650,1.966546816
TEMOZOLOMIDE,GELDANAMYCIN,NCIH1650,3.911728434
TEMOZOLOMIDE,GELDANAMYCIN,NCIH1650,2.881449312
TEMOZOLOMIDE,GELDANAMYCIN,NCIH1650,2.410717814
TEMOZOLOMIDE,GELDANAMYCIN,NCIH1650,1.906190389
TEMOZOLOMIDE,LAPATINIB,NCIH1650,1.670618048
TEMOZOLOMIDE,LAPATINIB,NCIH1650,1.221388411
TEMOZOLOMIDE,LAPATINIB,NCIH1650,4.891226271
TEMOZOLOMIDE,LAPATINIB,NCIH1650,6.167499083
TEMOZOLOMIDE,MK-2206,NCIH1650,-4.050882968
TEMOZOLOMIDE,MK-2206,NCIH1650,-2.462186255
TEMOZOLOMIDE,MK-2206,NCIH1650,-6.033031421
TEMOZOLOMIDE,MK-2206,NCIH1650,-0.201762082
TEMOZOLOMIDE,MK-4827,NCIH1650,11.6283822
TEMOZOLOMIDE,MK-4827,NCIH1650,13.10926125
TEMOZOLOMIDE,MK-4827,NCIH1650,12.47282924
TEMOZOLOMIDE,MK-4827,NCIH1650,12.28256327
TEMOZOLOMIDE,MK-5108,NCIH1650,2.152462755
TEMOZOLOMIDE,MK-5108,NCIH1650,0.032393557
TEMOZOLOMIDE,MK-5108,NCIH1650,0.401673624
TEMOZOLOMIDE,MK-5108,NCIH1650,0.810601183
TEMOZOLOMIDE,MK-8669,NCIH1650,-2.005071917
TEMOZOLOMIDE,MK-8669,NCIH1650,-2.424252366
TEMOZOLOMIDE,MK-8669,NCIH1650,3.875979502
TEMOZOLOMIDE,MK-8669,NCIH1650,0.038586519
TEMOZOLOMIDE,MK-8776,NCIH1650,3.82146452
TEMOZOLOMIDE,MK-8776,NCIH1650,2.045079914
TEMOZOLOMIDE,MK-8776,NCIH1650,-2.105086919
TEMOZOLOMIDE,MK-8776,NCIH1650,6.859687073
TEMOZOLOMIDE,OXALIPLATIN,NCIH1650,-7.119437395
TEMOZOLOMIDE,OXALIPLATIN,NCIH1650,0.983644466
TEMOZOLOMIDE,OXALIPLATIN,NCIH1650,-2.979757602
TEMOZOLOMIDE,OXALIPLATIN,NCIH1650,-2.769443971
TEMOZOLOMIDE,PD325901,NCIH1650,0.384975837
TEMOZOLOMIDE,PD325901,NCIH1650,1.650317628
TEMOZOLOMIDE,PD325901,NCIH1650,3.775071538
TEMOZOLOMIDE,PD325901,NCIH1650,6.862244532
TEMOZOLOMIDE,SN-38,NCIH1650,1.50592251
TEMOZOLOMIDE,SN-38,NCIH1650,1.317712424
TEMOZOLOMIDE,SN-38,NCIH1650,1.317712417
TEMOZOLOMIDE,SN-38,NCIH1650,1.394327566
TEMOZOLOMIDE,SORAFENIB,NCIH1650,4.878152165
TEMOZOLOMIDE,SORAFENIB,NCIH1650,7.535992429
TEMOZOLOMIDE,SORAFENIB,NCIH1650,7.679794805
TEMOZOLOMIDE,SORAFENIB,NCIH1650,3.516199474
TEMOZOLOMIDE,TOPOTECAN,NCIH1650,6.390190133
TEMOZOLOMIDE,TOPOTECAN,NCIH1650,4.857661694
TEMOZOLOMIDE,TOPOTECAN,NCIH1650,5.41479105
TEMOZOLOMIDE,TOPOTECAN,NCIH1650,2.76323361
TOPOTECAN,BEZ-235,NCIH1650,1.483272837
TOPOTECAN,BEZ-235,NCIH1650,-0.124227668
TOPOTECAN,BEZ-235,NCIH1650,3.950891822
TOPOTECAN,BEZ-235,NCIH1650,1.735409796
TOPOTECAN,DINACICLIB,NCIH1650,1.532067688
TOPOTECAN,DINACICLIB,NCIH1650,-1.602134294
TOPOTECAN,DINACICLIB,NCIH1650,4.571528071
TOPOTECAN,DINACICLIB,NCIH1650,0.724662091
TOPOTECAN,MK-8776,NCIH1650,-5.127100846
TOPOTECAN,MK-8776,NCIH1650,-1.74444034
TOPOTECAN,MK-8776,NCIH1650,1.326350561
TOPOTECAN,MK-8776,NCIH1650,-2.274093682
TOPOTECAN,SORAFENIB,NCIH1650,2.392984075
TOPOTECAN,SORAFENIB,NCIH1650,2.958461687
TOPOTECAN,SORAFENIB,NCIH1650,2.592370402
TOPOTECAN,SORAFENIB,NCIH1650,3.392400062
VINBLASTINE,ABT-888,NCIH1650,-11.58931875
VINBLASTINE,ABT-888,NCIH1650,-13.10895677
VINBLASTINE,ABT-888,NCIH1650,-11.56463703
VINBLASTINE,ABT-888,NCIH1650,-11.77451511
VINBLASTINE,AZD1775,NCIH1650,-10.21161442
VINBLASTINE,AZD1775,NCIH1650,-7.201955915
VINBLASTINE,AZD1775,NCIH1650,0.556425774
VINBLASTINE,AZD1775,NCIH1650,-4.203667366
VINBLASTINE,BEZ-235,NCIH1650,-7.19464849
VINBLASTINE,BEZ-235,NCIH1650,-6.968342449
VINBLASTINE,BEZ-235,NCIH1650,-0.313722142
VINBLASTINE,BEZ-235,NCIH1650,-6.335375525
VINBLASTINE,BORTEZOMIB,NCIH1650,-5.731262575
VINBLASTINE,BORTEZOMIB,NCIH1650,-5.99677889
VINBLASTINE,BORTEZOMIB,NCIH1650,-6.251179822
VINBLASTINE,BORTEZOMIB,NCIH1650,-5.012157809
VINBLASTINE,DASATINIB,NCIH1650,-6.682613279
VINBLASTINE,DASATINIB,NCIH1650,-4.884620651
VINBLASTINE,DASATINIB,NCIH1650,-4.094523315
VINBLASTINE,DASATINIB,NCIH1650,-2.384331244
VINBLASTINE,DINACICLIB,NCIH1650,-6.511457645
VINBLASTINE,DINACICLIB,NCIH1650,2.005884538
VINBLASTINE,DINACICLIB,NCIH1650,-1.959070065
VINBLASTINE,DINACICLIB,NCIH1650,-0.494124
VINBLASTINE,ERLOTINIB,NCIH1650,-8.462833942
VINBLASTINE,ERLOTINIB,NCIH1650,-4.91775289
VINBLASTINE,ERLOTINIB,NCIH1650,-2.225789869
VINBLASTINE,ERLOTINIB,NCIH1650,-1.524554847
VINBLASTINE,GELDANAMYCIN,NCIH1650,-2.809079029
VINBLASTINE,GELDANAMYCIN,NCIH1650,-3.118977785
VINBLASTINE,GELDANAMYCIN,NCIH1650,-3.790740414
VINBLASTINE,GELDANAMYCIN,NCIH1650,-5.96064445
VINBLASTINE,L778123,NCIH1650,-5.736842058
VINBLASTINE,L778123,NCIH1650,-2.673406071
VINBLASTINE,L778123,NCIH1650,-0.630712803
VINBLASTINE,L778123,NCIH1650,-0.038864044
VINBLASTINE,LAPATINIB,NCIH1650,-11.03784926
VINBLASTINE,LAPATINIB,NCIH1650,-10.49253759
VINBLASTINE,LAPATINIB,NCIH1650,-7.563730723
VINBLASTINE,LAPATINIB,NCIH1650,-5.155274141
VINBLASTINE,MK-2206,NCIH1650,-9.347251188
VINBLASTINE,MK-2206,NCIH1650,-6.541574273
VINBLASTINE,MK-2206,NCIH1650,4.790456173
VINBLASTINE,MK-2206,NCIH1650,-11.78904201
VINBLASTINE,MK-4827,NCIH1650,-12.31145269
VINBLASTINE,MK-4827,NCIH1650,-0.315423016
VINBLASTINE,MK-4827,NCIH1650,-12.31145269
VINBLASTINE,MK-4827,NCIH1650,-5.742177026
VINBLASTINE,MK-5108,NCIH1650,-6.618694033
VINBLASTINE,MK-5108,NCIH1650,-5.02514303
VINBLASTINE,MK-5108,NCIH1650,4.457059899
VINBLASTINE,MK-5108,NCIH1650,-4.49584149
VINBLASTINE,MK-8669,NCIH1650,-11.7276421
VINBLASTINE,MK-8669,NCIH1650,-7.747910588
VINBLASTINE,MK-8669,NCIH1650,-8.27414159
VINBLASTINE,MK-8669,NCIH1650,-13.63278253
VINBLASTINE,MK-8776,NCIH1650,-13.99888589
VINBLASTINE,MK-8776,NCIH1650,-3.43337049
VINBLASTINE,MK-8776,NCIH1650,2.255257379
VINBLASTINE,MK-8776,NCIH1650,-7.063355172
VINBLASTINE,PD325901,NCIH1650,-11.51748784
VINBLASTINE,PD325901,NCIH1650,-11.61740186
VINBLASTINE,PD325901,NCIH1650,-5.24526543
VINBLASTINE,PD325901,NCIH1650,-4.877756892
VINBLASTINE,SORAFENIB,NCIH1650,-1.218847211
VINBLASTINE,SORAFENIB,NCIH1650,7.530129851
VINBLASTINE,SORAFENIB,NCIH1650,5.398111609
